trackName,artistName,genre,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
My House,Flo Rida,dance pop,192181,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4
My Way,Calvin Harris,dance pop,209433,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,219160,4
Need to Know,Doja Cat,dance pop,11580,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,210560,4
No Money,Galantis,dance pop,189126,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293,4
React,The Pussycat Dolls,dance pop,615209,0.738,0.74,10,-5.844,0,0.0814,0.115,0,0.117,0.549,119.989,204176,4
Replay,Iyaz,dance pop,1946458,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,4
Right Now,Nick Jonas,dance pop,3045939,0.597,0.751,6,-4.982,0,0.193,0.0104,0,0.0912,0.568,103.956,201680,4
Right Now (Na Na Na),Akon,dance pop,615,0.832,0.87,8,-4.2,0,0.167,0.267,0,0.412,0.566,138.003,240747,4
Runaway (U & I),Galantis,dance pop,71430,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,4
Runnin',Adam Lambert,dance pop,2537570,0.408,0.868,2,-4.438,0,0.0837,0.0082,0,0.151,0.387,83.469,228533,4
Sabotage,Bebe Rexha,dance pop,571096,0.562,0.565,8,-5.111,1,0.044,0.438,0,0.138,0.208,89.862,176566,4
Selfish,Nick Jonas,dance pop,7000,0.65,0.714,11,-5.933,1,0.0274,0.124,0,0.095,0.427,132.009,187856,4
Sexy And I Know It,LMFAO,dance pop,0,0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,199480,4
Smack That,Akon,dance pop,434598,0.939,0.742,5,-5.171,0,0.0467,0.321,0,0.107,0.924,118.978,212360,4
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,dance pop,1930695,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4
Take It Off,Kesha,dance pop,215200,0.729,0.675,5,-5.292,0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,215200,4
Take You Dancing,Jason Derulo,dance pop,1342261,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306,4
Temperature,Sean Paul,dance pop,158705,0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,218573,4
That's What I Like,Bruno Mars,dance pop,206693,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693,4
The Girls,Calvin Harris,dance pop,322746,0.617,0.887,9,-4.894,1,0.0317,0.00595,0.000332,0.353,0.86,127.923,315067,4
The Lazy Song,Bruno Mars,dance pop,1986,0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,189109,4
The Sweet Escape,Gwen Stefani,dance pop,246330,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,246467,4
The Way I Are (Dance with Somebody) [feat. Lil Wayne],Bebe Rexha,dance pop,11020,0.466,0.659,2,-6.077,1,0.115,0.00282,0,0.273,0.36,186.169,187787,4
This Is What You Came For,Calvin Harris,dance pop,222160,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160,4
TiK ToK,Kesha,dance pop,212258,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,199693,4
Tonight (I'm Fuckin' You),Enrique Iglesias,dance pop,1456771,0.648,0.89,0,-3.982,0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,232213,4
Trigger,Major Lazer,dance pop,194215,0.57,0.585,8,-7.041,1,0.251,0.128,0.000105,0.111,0.378,97.285,171987,4
Troublemaker (feat. Flo Rida),Olly Murs,dance pop,185437,0.762,0.863,0,-3.689,0,0.0561,0.015,0,0.125,0.965,106.012,185587,4
Wait,Flo Rida,dance pop,10562,0.82,0.731,2,-2.343,1,0.0443,0.0139,0,0.0805,0.602,120.013,123135,4
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Pitbull,dance pop,256039,0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,222520,4
We Can Get High,Galantis,dance pop,1019185,0.654,0.782,4,-5.179,0,0.0494,0.0668,0,0.303,0.349,150.078,156839,4
Wiggle (feat. Snoop Dogg),Jason Derulo,dance pop,45456,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,193296,4
Wild Ones (feat. Sia),Flo Rida,dance pop,232970,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,232947,4
Woman,Doja Cat,dance pop,167968,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
Words (feat. Zara Larsson),Alesso,dance pop,142677,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,142677,4
Written in the Stars (feat. Eric Turner),Tinie Tempah,dance pop,221508,0.644,0.945,7,-3.534,1,0.0717,0.0587,0,0.184,0.573,91.017,219560,4
You,Galantis,dance pop,31753,0.762,0.797,5,-2.71,1,0.135,0.117,0,0.202,0.525,122.066,190400,4
You Don't Know Me (feat. RAYE),Jax Jones,dance pop,2968,0.879,0.665,11,-6.082,0,0.145,0.164,0,0.319,0.672,123.977,212573,4
You Used to Hold Me,Calvin Harris,dance pop,69324,0.626,0.968,11,-6.014,0,0.0462,0.0205,0,0.321,0.176,128.969,229173,4
...Baby One More Time,Britney Spears,dance pop,107407,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,4
All I Know So Far,P!nk,dance pop,2293791,0.578,0.639,4,-5.749,1,0.0374,0.0586,0,0.0944,0.296,108.045,277413,4
All The Things She Said,t.A.T.u.,dance pop,214341,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440,4
Anywhere,Rita Ora,dance pop,3462867,0.628,0.797,11,-3.953,0,0.0596,0.0364,0,0.104,0.321,106.93,215064,4
"Bailamos - From ""Wild Wild West""",Enrique Iglesias,dance pop,212693,0.629,0.885,7,-4.508,1,0.0384,0.0532,0.00252,0.105,0.567,99.881,212693,4
Bailando - English Version,Enrique Iglesias,dance pop,14402508,0.719,0.844,7,-3.529,1,0.103,0.0793,0,0.0551,0.941,90.951,243240,4
Beautiful Girls,Sean Kingston,dance pop,225373,0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,225373,4
i miss u (with Au/Ra),Jax Jones,dance pop,1052669,0.668,0.726,9,-7.512,1,0.0468,0.0387,0,0.134,0.453,124.075,172143,4
Boss Bitch,Doja Cat,dance pop,134154,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,134240,4
Break My Heart,Dua Lipa,dance pop,949746,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820,4
Calling On Me,Sean Paul,dance pop,2087555,0.623,0.891,7,-4.419,0,0.0653,0.016,0,0.329,0.641,99.987,218557,4
Chammak Challo,Akon,dance pop,485526,0.742,0.879,0,-4.274,0,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946,227091,4
Chasing Stars (feat. James Bay),Alesso,dance pop,1295411,0.594,0.64,10,-6.865,1,0.033,0.0169,0,0.135,0.492,92.871,170457,4
Chasing Stars (feat. James Bay) [VIP Mix],Alesso,dance pop,733473,0.728,0.78,7,-6.923,0,0.09,0.0298,0.00758,0.126,0.233,121.991,169180,4
Club Can't Handle Me,Flo Rida,dance pop,232132,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,234560,4
Cold Water,Major Lazer,dance pop,105525,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185360,4
Criminal,Britney Spears,dance pop,224232,0.696,0.734,7,-5.294,1,0.0298,0.0485,0,0.183,0.711,107.987,225080,4
Dance with Me Tonight,Olly Murs,dance pop,6290659,0.672,0.748,11,-5.922,0,0.0589,0.305,0,0.0811,0.964,163.984,202227,4
Don't Start Now,Dua Lipa,dance pop,1315721,0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,183290,4
Drinking from the Bottle (feat. Tinie Tempah),Calvin Harris,dance pop,0,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,240347,4
Dynamite,Taio Cruz,dance pop,240505,0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975,202613,4
Easy,Camila Cabello,dance pop,194686,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-06,0.0966,0.355,128.073,194686,4
Eenie Meenie,Sean Kingston,dance pop,560329,0.734,0.639,1,-3.241,1,0.0316,0.0348,0,0.102,0.836,121.212,201653,4
Giant (with Rag'n'Bone Man),Calvin Harris,dance pop,665105,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,4
"Happy - From ""Despicable Me 2""",Pharrell Williams,dance pop,935467,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,232720,4
Harder (with Bebe Rexha),Jax Jones,dance pop,216347,0.906,0.833,5,-3.027,0,0.0729,0.0899,0,0.154,0.752,104.017,159760,4
Head & Heart (feat. MNEK),Joel Corry,dance pop,761622,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,4
Heart Attack,Enrique Iglesias,dance pop,1643474,0.553,0.892,4,-4.039,1,0.0667,0.0639,0,0.426,0.479,77.01,170147,4
How to Love (feat. Sofia Reyes),Cash Cash,dance pop,499427,0.546,0.89,9,-1.986,0,0.1,0.108,0,0.0816,0.674,150.126,168200,4
I Like It,Enrique Iglesias,dance pop,772543,0.646,0.94,10,-2.856,0,0.0838,0.0209,0,0.0691,0.704,129.011,231787,4
I Will Never Let You Down,Rita Ora,dance pop,9375,0.753,0.801,4,-3.215,1,0.0296,0.403,0,0.128,0.794,128.011,203467,4
If I Had You,Adam Lambert,dance pop,227370,0.648,0.908,4,-4.251,0,0.108,0.0113,0,0.374,0.793,131.147,228240,4
It Will Rain,Bruno Mars,dance pop,99664,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,257720,4
Jealous,Nick Jonas,dance pop,14510,0.7,0.701,11,-3.834,0,0.161,0.013,0,0.461,0.38,93.012,223107,4
Just the Way You Are,Bruno Mars,dance pop,220734,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,220734,4
Kiss Me More (feat. SZA),Doja Cat,dance pop,417332,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667,4
Lean On,Major Lazer,dance pop,3676,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,4
Lets Go Home Together (feat. Tom Grennan),Ella Henderson,dance pop,2120633,0.651,0.486,5,-4.437,1,0.0456,0.456,0,0.1,0.307,78.14,208692,4
Levitating,Dua Lipa,dance pop,216783,0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064,4
Levitating (feat. DaBaby),Dua Lipa,dance pop,2425260,0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,203064,4
Light It Up,Major Lazer,dance pop,3139,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,4
Light It Up - Remix,Major Lazer,dance pop,187020,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,4
Like That (feat. Gucci Mane),Doja Cat,dance pop,25541,0.879,0.498,4,-6.027,0,0.18,0.239,0,0.0967,0.405,106.044,163173,4
Love Me Again,John Newman,dance pop,116880,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,4
Love Not War (The Tampa Beat),Jason Derulo,dance pop,192921,0.738,0.85,8,-3.049,1,0.0642,0.105,0,0.23,0.865,98.013,192921,4
Low (feat. T-Pain),Flo Rida,dance pop,231373,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,231400,4
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,dance pop,4771777,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,163870,4
My House,Flo Rida,dance pop,192181,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4
My Way,Calvin Harris,dance pop,209433,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,219160,4
Need to Know,Doja Cat,dance pop,11580,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,210560,4
No Money,Galantis,dance pop,189126,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293,4
React,The Pussycat Dolls,dance pop,615209,0.738,0.74,10,-5.844,0,0.0814,0.115,0,0.117,0.549,119.989,204176,4
Replay,Iyaz,dance pop,1946458,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,182307,4
Right Now,Nick Jonas,dance pop,3045939,0.597,0.751,6,-4.982,0,0.193,0.0104,0,0.0912,0.568,103.956,201680,4
Right Now (Na Na Na),Akon,dance pop,615,0.832,0.87,8,-4.2,0,0.167,0.267,0,0.412,0.566,138.003,240747,4
Runaway (U & I),Galantis,dance pop,71430,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,4
Runnin',Adam Lambert,dance pop,2537570,0.408,0.868,2,-4.438,0,0.0837,0.0082,0,0.151,0.387,83.469,228533,4
Sabotage,Bebe Rexha,dance pop,571096,0.562,0.565,8,-5.111,1,0.044,0.438,0,0.138,0.208,89.862,176566,4
Selfish,Nick Jonas,dance pop,7000,0.65,0.714,11,-5.933,1,0.0274,0.124,0,0.095,0.427,132.009,187856,4
Sexy And I Know It,LMFAO,dance pop,0,0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,199480,4
Smack That,Akon,dance pop,434598,0.939,0.742,5,-5.171,0,0.0467,0.321,0,0.107,0.924,118.978,212360,4
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,dance pop,1930695,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4
Take It Off,Kesha,dance pop,215200,0.729,0.675,5,-5.292,0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,215200,4
Take You Dancing,Jason Derulo,dance pop,1342261,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,190306,4
Temperature,Sean Paul,dance pop,158705,0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,218573,4
That's What I Like,Bruno Mars,dance pop,206693,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693,4
The Girls,Calvin Harris,dance pop,322746,0.617,0.887,9,-4.894,1,0.0317,0.00595,0.000332,0.353,0.86,127.923,315067,4
The Lazy Song,Bruno Mars,dance pop,1986,0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,189109,4
The Sweet Escape,Gwen Stefani,dance pop,246330,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,246467,4
The Way I Are (Dance with Somebody) [feat. Lil Wayne],Bebe Rexha,dance pop,11020,0.466,0.659,2,-6.077,1,0.115,0.00282,0,0.273,0.36,186.169,187787,4
This Is What You Came For,Calvin Harris,dance pop,222160,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160,4
TiK ToK,Kesha,dance pop,212258,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,199693,4
Tonight (I'm Fuckin' You),Enrique Iglesias,dance pop,1456771,0.648,0.89,0,-3.982,0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,232213,4
Trigger,Major Lazer,dance pop,194215,0.57,0.585,8,-7.041,1,0.251,0.128,0.000105,0.111,0.378,97.285,171987,4
Troublemaker (feat. Flo Rida),Olly Murs,dance pop,185437,0.762,0.863,0,-3.689,0,0.0561,0.015,0,0.125,0.965,106.012,185587,4
Wait,Flo Rida,dance pop,10562,0.82,0.731,2,-2.343,1,0.0443,0.0139,0,0.0805,0.602,120.013,123135,4
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Pitbull,dance pop,256039,0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,222520,4
We Can Get High,Galantis,dance pop,1019185,0.654,0.782,4,-5.179,0,0.0494,0.0668,0,0.303,0.349,150.078,156839,4
Wiggle (feat. Snoop Dogg),Jason Derulo,dance pop,45456,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,193296,4
Wild Ones (feat. Sia),Flo Rida,dance pop,232970,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,232947,4
Woman,Doja Cat,dance pop,167968,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
Words (feat. Zara Larsson),Alesso,dance pop,142677,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,142677,4
Written in the Stars (feat. Eric Turner),Tinie Tempah,dance pop,221508,0.644,0.945,7,-3.534,1,0.0717,0.0587,0,0.184,0.573,91.017,219560,4
You,Galantis,dance pop,31753,0.762,0.797,5,-2.71,1,0.135,0.117,0,0.202,0.525,122.066,190400,4
You Don't Know Me (feat. RAYE),Jax Jones,dance pop,2968,0.879,0.665,11,-6.082,0,0.145,0.164,0,0.319,0.672,123.977,212573,4
You Used to Hold Me,Calvin Harris,dance pop,69324,0.626,0.968,11,-6.014,0,0.0462,0.0205,0,0.321,0.176,128.969,229173,4
12 Hours,Chris James,singer-songwriter pop,2531305,0.83,0.414,3,-7.387,1,0.148,0.497,0,0.187,0.797,87.99,133125,4
12:45 - Stripped,Etham,singer-songwriter pop,795611,0.459,0.214,5,-10.66,1,0.0403,0.634,0,0.125,0.397,163.816,179013,4
24 Hours,Alexander Stewart,singer-songwriter pop,1819808,0.512,0.748,10,-7.338,1,0.0376,0.0908,0,0.204,0.338,143.999,198333,4
29,Chris James,singer-songwriter pop,138281,0.777,0.597,4,-5.125,1,0.0496,0.51,0,0.107,0.9,133.854,138281,4
6AM,Fly By Midnight,singer-songwriter pop,189783,0.637,0.885,5,-4.522,1,0.0274,0.0318,0,0.107,0.613,127.027,190912,4
ALLERGIC,clide,singer-songwriter pop,155200,0.609,0.428,11,-7.796,1,0.0244,0.538,0,0.064,0.627,96.071,155200,4
Again & Again,Fly By Midnight,singer-songwriter pop,3216667,0.728,0.694,1,-5.634,1,0.0645,0.188,0.000876,0.149,0.574,101.985,169412,4
Automatic (feat. Jake Miller),Fly By Midnight,singer-songwriter pop,353426,0.6,0.529,8,-6.184,1,0.0277,0.239,2.35e-05,0.099,0.371,134.966,157472,4
Backwards,Alexander Stewart,singer-songwriter pop,5617313,0.508,0.661,1,-3.166,0,0.128,0.0111,0,0.315,0.699,79.603,172500,4
Best Damn Thing,Alexander Stewart,singer-songwriter pop,230569,0.552,0.815,1,-2.61,1,0.0428,0.119,0,0.235,0.814,93.895,232340,4
aftermath,vaultboy,singer-songwriter pop,5101605,0.617,0.38,9,-9.275,1,0.0361,0.018,0,0.112,0.192,116.961,166610,4
broken parts,clide,singer-songwriter pop,2640200,0.485,0.139,0,-12.416,1,0.0663,0.847,0,0.11,0.236,151.322,185026,3
can you hear me?,Munn,singer-songwriter pop,6987003,0.646,0.576,2,-7.827,1,0.071,0.449,0,0.342,0.375,149.821,185600,4
curve me,clide,singer-songwriter pop,837239,0.654,0.535,9,-6.345,1,0.299,0.272,0,0.0594,0.828,93.786,166795,4
everything,John K,singer-songwriter pop,1056053,0.449,0.612,1,-7.534,1,0.179,0.379,7.28e-05,0.0795,0.296,188.73,172792,3
everything sucks,vaultboy,singer-songwriter pop,1331613,0.76,0.371,6,-8.964,1,0.0531,0.00772,0,0.0785,0.653,138.023,115402,4
happiness,John K,singer-songwriter pop,3640745,0.798,0.722,11,-4.037,1,0.0494,0.099,0,0.242,0.69,123.019,196007,4
i pick loneliness,Munn,singer-songwriter pop,4139674,0.604,0.58,7,-7.169,1,0.31,0.464,0,0.16,0.419,95.087,157000,4
if we never met,John K,singer-songwriter pop,290630,0.958,0.376,8,-7.063,1,0.0523,0.171,0,0.13,0.331,107.964,145316,4
if we never met (feat. Kelsea Ballerini),John K,singer-songwriter pop,144360,0.955,0.369,8,-7.614,1,0.0502,0.223,0,0.14,0.343,107.98,144244,4
ilym,John K,singer-songwriter pop,497036,0.261,0.277,1,-8.143,0,0.031,0.572,1.4e-06,0.0859,0.0617,179.077,236082,3
ilym (feat. ROSIE),John K,singer-songwriter pop,2385481,0.261,0.277,1,-8.143,0,0.031,0.572,1.4e-06,0.0859,0.0617,179.077,236082,3
in case you miss me,John K,singer-songwriter pop,964090,0.674,0.544,3,-7.113,1,0.0409,0.147,0,0.0734,0.463,149.125,170005,4
late nights and lonely,Suriel Hess,singer-songwriter pop,152119,0.443,0.535,2,-7.477,1,0.167,0.718,0,0.144,0.345,96.149,152120,3
rocket science,vaultboy,singer-songwriter pop,3775176,0.741,0.622,10,-8.006,1,0.0395,0.137,0,0.106,0.47,136.014,152987,4
upsides,Nic D,singer-songwriter pop,71094,0.719,0.495,10,-5.889,0,0.18,0.0914,3.15e-06,0.104,0.471,84.983,135576,4
Borrow Your Time,Fly By Midnight,singer-songwriter pop,3887585,0.594,0.769,11,-6.754,1,0.0413,0.254,0.000189,0.0941,0.62,91.031,209670,4
Brooklyn,Emily James,singer-songwriter pop,13929,0.54,0.384,10,-9.742,1,0.0457,0.766,0.00021,0.116,0.367,180.078,170960,4
Butterflies,Abe Parker,singer-songwriter pop,1471139,0.485,0.484,3,-7.036,1,0.0617,0.62,0,0.114,0.282,159.877,183938,3
City Lights,Connor Price,singer-songwriter pop,270666,0.895,0.283,3,-8.387,1,0.101,0.101,0.000157,0.1,0.134,94.023,135333,4
Company,Mark Ambor,singer-songwriter pop,273701,0.663,0.595,6,-6.774,1,0.0346,0.759,0.000404,0.109,0.547,124.022,169080,4
Cotton Candy,Nic D,singer-songwriter pop,104736,0.75,0.493,0,-5.734,0,0.0624,0.238,0,0.0933,0.82,208.11,145424,4
Empty Eyes,Munn,singer-songwriter pop,5049978,0.688,0.406,8,-8.485,1,0.0428,0.767,2.81e-06,0.126,0.281,121.885,187200,4
Enjoy The Weather,Chris James,singer-songwriter pop,150000,0.82,0.543,8,-8.03,1,0.206,0.227,3.31e-06,0.107,0.802,96.917,150000,4
Everything I Wanted,Chris James,singer-songwriter pop,161718,0.495,0.673,11,-9.924,0,0.0394,0.265,0.048,0.213,0.486,160.125,161719,4
Fall Into Me,Forest Blakk,singer-songwriter pop,1957706,0.45,0.483,2,-6.754,1,0.0572,0.179,0,0.127,0.206,118.305,226067,4
Feel Love,Suriel Hess,singer-songwriter pop,15219574,0.753,0.448,7,-7.534,1,0.177,0.458,0,0.151,0.516,110.036,156055,4
Friends Don't Keep Secrets,Stephen Dawes,singer-songwriter pop,651395,0.543,0.482,9,-16.765,1,0.0938,0.367,8.69e-05,0.0892,0.343,154.924,131613,4
Gasoline,Nic D,singer-songwriter pop,1581245,0.668,0.541,11,-7.794,1,0.296,0.194,0,0.201,0.894,200.163,103236,4
Good Thing,Suriel Hess,singer-songwriter pop,40985,0.766,0.689,2,-6.746,1,0.124,0.328,0,0.154,0.836,99.998,159447,4
Hello World,Mark Ambor,singer-songwriter pop,284226,0.247,0.449,2,-8.54,1,0.032,0.274,0,0.111,0.357,180.044,142113,3
Hollow,Rowan Drake,singer-songwriter pop,349914,0.512,0.524,0,-11.294,1,0.0377,0.499,0.000135,0.074,0.115,60.005,174958,4
House of Cards,Alexander Stewart,singer-songwriter pop,3015141,0.462,0.309,8,-6.489,1,0.0308,0.821,0,0.0976,0.374,98.666,214286,4
I Never Learned,Chris James,singer-songwriter pop,152000,0.869,0.357,6,-7.153,1,0.0695,0.329,1.22e-06,0.115,0.588,121.941,152000,4
I Promised,KAYDEN,singer-songwriter pop,235090,0.733,0.541,7,-6.04,1,0.0433,0.484,2.51e-05,0.161,0.374,110.075,235091,4
I Wish It Was Me,Etham,singer-songwriter pop,422160,0.57,0.542,6,-8.4,0,0.0771,0.409,0,0.0879,0.753,110.018,211081,4
Icee Pop,Nic D,singer-songwriter pop,1005969,0.914,0.572,0,-6.606,1,0.0359,0.12,0,0.0709,0.864,134.989,147556,4
If You Love Her,Forest Blakk,singer-songwriter pop,1351871,0.286,0.445,6,-8.087,1,0.0347,0.355,0,0.114,0.278,50.827,217352,4
If You Love Her - feat. Meghan Trainor,Forest Blakk,singer-songwriter pop,1785020,0.335,0.47,1,-7.158,1,0.0343,0.36,0,0.114,0.186,155.912,215832,3
In My Room,Chance Peña,singer-songwriter pop,2245451,0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943,177609,3
Losing You,Stephen Dawes,singer-songwriter pop,16366,0.485,0.484,4,-14.012,1,0.0307,0.628,0.000566,0.112,0.332,90.071,173417,4
Love Me Like a Friend,Fly By Midnight,singer-songwriter pop,5084510,0.713,0.764,6,-5.57,0,0.0294,0.0718,0,0.0708,0.962,125.052,202267,4
Maybe My Soulmate Died,iamnotshane,singer-songwriter pop,2570565,0.612,0.488,0,-9.993,1,0.244,0.0753,0.00197,0.122,0.496,96.029,114375,4
Me & My Friends,Munn,singer-songwriter pop,3552623,0.652,0.526,5,-11.804,0,0.0765,0.548,0,0.141,0.411,75.965,159474,4
Meltdown,Johnny Stimson,singer-songwriter pop,12600,0.571,0.502,3,-7.159,0,0.137,0.247,2.49e-05,0.441,0.463,158.942,172831,4
Midnight Drives,Munn,singer-songwriter pop,360460,0.659,0.24,1,-13.223,1,0.0427,0.705,0,0.288,0.264,129.81,180231,4
Moon,Jonah Kagen,singer-songwriter pop,893303,0.586,0.516,1,-8.806,0,0.0386,0.191,0,0.489,0.38,109.928,220918,4
NIGHTS LIKE THESE,Benson Boone,singer-songwriter pop,2850960,0.667,0.593,7,-6.016,0,0.0432,0.369,0,0.112,0.458,95.947,172515,4
Not Angry,Chris James,singer-songwriter pop,12401796,0.853,0.314,5,-12.418,0,0.065,0.646,0.000211,0.107,0.679,123.974,199687,4
Nothing,Bruno Major,singer-songwriter pop,12271876,0.555,0.27,2,-15.892,1,0.0888,0.931,0.544,0.103,0.271,139.681,162797,3
Pasta,New Rules,singer-songwriter pop,177332,0.634,0.58,1,-3.812,1,0.0505,0.474,0,0.0891,0.515,88.765,177561,4
Places We Won't Walk,Bruno Major,singer-songwriter pop,338820,0.392,0.0894,3,-16.046,1,0.0476,0.97,6.06e-05,0.108,0.195,87.641,169410,3
Pretty Faces,Nic D,singer-songwriter pop,2515829,0.734,0.643,4,-5.766,0,0.26,0.0605,0,0.424,0.92,80.969,117081,4
Rum n Tequila,John K,singer-songwriter pop,137720,0.611,0.699,9,-5.183,1,0.0365,0.117,0,0.0632,0.749,154.77,137720,4
SPLAT,Connor Price,singer-songwriter pop,2153124,0.908,0.45,7,-7.174,1,0.314,0.0608,0,0.0663,0.515,108.056,125685,4
Settle Down,Fly By Midnight,singer-songwriter pop,183597,0.384,0.504,9,-10.779,1,0.0652,0.607,0,0.0983,0.397,105.371,178339,4
